"","MovieTitle","Reviewer","ReviewDate","Stars","Textreview","TitleReview"
"94","Challengers","yttjdyvm","2 May 2024","9/10","Run time could've been a little shorter. There are a couple scenes that could have been shortened without compromising the plot or vibe of the movie.Movie had lots of cool cinematography shots. The score really elevated the whole movie, in my opinion. I liked how the storyline had a good combination of present day and past tense. Made the climax that much more exciting.I'm not normally a big sports movie person but this one, while definitely a movie about tennis, is more a movie about the characters and their love, passion and what is it that drives us at our core to be competitive.Acting was very good. Zendaya was great.Would see again."," Worth seeing in theaters"
"95","Challengers","PedroPires90","22 April 2024","","What I love about Guadagnino is that he never tries to replicate others or do something that can be very forgettable. Even if it's not always easy to see the similarities between Call Me By Your Name, Suspiria, Bones & All and Challengers, one thing is certain: they all have a very distinctive approach and are unique cinematic products.The score of this film is incredible, it's like a whole trip and it evens contributes to make us anxious like we are watching a tense thriller. It is a very sexy film even if sometimes it feels a bit trapped to the Hollywood safe sense of disruption.The trio is amazing and I was the entire time mesmerised by Zendaya, who lives the more complex and nuanced of the three characters. The tennis scenes are very cool and I love many of the artistic choices, especially the creative editing process, not only in terms of the structure but some fantastic montages."," Unique"
"96","Challengers","hibaakr","3 May 2024","8/10","The movie is about obsession and power.When the three characters meet in the hotel room the power dynamics are established, the boys are obsessed with Tashi and she uses sex to control them.While the boys are obsessed witch her, she is obsessed with tennis and all she wants is to watch a good game, her injury stops her dream so now she is only able to indulge her obsession through one of them.Art is easier to control and totally in love with her.This is just masking of Tashis own obsession with tennis, when she tells the boys that she will be with the one who wins just because she wants to watch good tennis.The movie ends with a twist, the boys revive their strong relationship and it does not matter who wins.As she said, tennis match is a relationship."," Everything in this world is about tennis except for tennis, tennis is about sex."
"97","Challengers","jsnyda","23 April 2024","","This movie absolutely FLOORED me. The direction, the script, the music, the ""acting"" (I put quotations there because it felt like real life, the acting was perfect). The way the camera moves was CONSTANTLY fresh. One stop-motion-esque scene in particular --- but PLEASE, just go experience it for yourself. It's better than anything this year and will be bound to become an all time classic. There's nothing even remotely similar to this movie. The all-time most impressive thing about this movie is how at the start of the movie there is little attachment to the characters and then it reveals more and more layers until literally you are at the edge of your seat all the way up to the finish line. Layers and layers until, yes, a true CLIMAX. I don't write reviews, but this movie just grabbed me and excited me about film again. I'm home, sitting on my bed, and my heart is still pounding strong. This makes me want to create something. This is ART. 10/10."," Back and forth, in a trance... 10/10"
"98","Challengers","ztpbrmhw","29 April 2024","8/10","First of all, this movie has an 80s-style vibe that we have seen many times before that could have well been told in a conventional 90-100 minute movie. This movie truly was not ""important"" enough to tell it over 131 minutes. Add to that there were pointless extended shots that you were begging to end. At about 100 minutes in, audience members were looking at their cellphones either to check the time or they were getting restless.Second, there were excessive timeline jumps. It is often a useful story-telling device, but here it was excessive and distracting - so much so that when they did another timeline jump there was a consensus ""groan."" Making matters worse, is that there were time jumps as long as 13 years. However, Zendaya --- bless her heart --- as much as they tried to ""age"" her and ""de-age"" her through hair and make-up, she never looked, to me, older than about 17 years old regardless of the time era.Third, while I credit Zendaya for tackling such a meaty role, and as much as I otherwise adore her, she just simply seemed to young to be so ""weathered"" and ""jaded"" and ""cynical"" and ""ruthless"" and ""calculating"" as she was. Further, I really don't remember her smiling once throughout the movie. And as I have read in other reviews, she seemed to have a resting ""scowl"" throughout the movie - ironically very much similar to the scowl she had throughout both Dune 1 and 2.And lastly, by the end of the movie, none of the three characters were likeable, and, perhaps, oddly, sadly, Zendaya was, to me, the least likeable. And from a film character study point of view, the viewer is never given a reason or backstory for this.With all these distractions in mind, I was so eager for the movie to end that I lost all investment whatsoever in who won or lost in the story's big moment."," Challengers was a challenge to sit through for 131 minutes"
"99","Challengers","olcare","8 May 2024","","I really enjoy high-quality sports movies, but this film uses tennis as a metaphor for a love triangle involving three abnormal individuals in a very accurate way.Let me just say why this film is good. Firstly, it's technically very good. I'll detail the scene I'll say is the best, but overall, the use of cameras, where they stand, and the masterpiece climax in the final scene, make the direction top-notch.The casting fits the script perfectly. Sometimes, it's the actors who determine the tension of a film, and in this film, our trio of leads creates a fantastic tension, very successfully.Thirdly, the use of sports as a tool. In normal sports films, the main focus is on the sport and the plane it creates, but Challengers goes beyond that and metaphorizes tennis very successfully. And tennis could truly be the most individual among individual sports, so it's a very apt choice. The metaphor of the tennis ball being Tashi, especially, enchanted me. The back and forth between Art and Pat, and finally Art winning because of the Grandslam, is not an easy metaphor.Fourthly, and the part I loved, the climax scene is amazing. Taking such a risk in shooting in such a different technique and jolting the audience in the theater with that scene is really well done. Putting the camera in place of the ball, drawing a bomb on the camera, shooting from different angles, all accompanied by a simple music that tells the tempo very well, is really the right move.Fifthly, the film's sexiness is very well placed. The love scenes are not exaggerated and really well placed. Maybe the red-lighted scene at the end is a bit swagger, but all the characters look very sexy. Congratulations to Zendaya, Mike Faist, and John O'Conner, good job.The point I didn't like is that the simple concept of family wasn't filled out enough, in my opinion. When Art and Tashi's child is mentioned, there should have been a flashback to that period and the importance of that in their lives should have been explained. Yes, the film is super-paced and great, but I feel it lacks something, and with a 5-6 minute scene added, the film could have been a 10/10 for me. Also, the focus on Pat's wound. Since we focused on it, we could have had 1 or 2 scenes of Pat's suffering as well.And finally, I want to address people's comments. I think the ratings are exactly what the film deserves, the positives are very dominant, but there are minimal shortcomings, so the ratings are just right. Some people have said (especially in my country), ""oh, we were very uncomfortable, it's exaggerated,"" etc. Dude, the whole point of the film is to try to explain a sick situation; all three characters have big personal problems; one worships people, the other worships sports (and of course, meaningless ambition and success), and the other behaves loosely and cowardly. Sorry, but it's silly to accept this situation as normal and make comments; excuse my bluntness, but watch the movie and try to understand it.The film is very enjoyable and flows excessively, not a second boring, watch it in the cinema.Additionally, some of the argument scenes in the film and the overall structure also resemble a tennis match, I forgot to explain (metaphor) that in my review, but I think this is also a major factor in the film's success. (For example, the argument scene between Tashi and Patrick in their rooms fits perfectly. This fight just like a tennis match.)"," The use of metaphor is spot on."
"100","Challengers","cfballalife","5 May 2024","9/10","The only reason I went to see this movie was to see if Zendaya could hang with the big dogs. To see if she can carry a film all by herself. She has the talent, she has the looks. She has it all. I think this movie is a good start to launch her career as a bonfide movie star. That being said, the movie itself was okay. Just okay. Not great, not bad but okay. I thought Zendaya was good. Her performance was something I expected, which I guess is a good thing. Didn't blow me out of the water but overall good. The actor who played Patrick, in my opinion did a great job. However everything else about this movie just fell short for me. Too much style and not enough substance."," Too much style, not enough substance"
"101","Challengers","malmevik77","27 April 2024","","ChallengersFire and Ice. Best friends since they were 12, Patrick and Art are rising stars in tennis during the senior year of high school. At the US Open, they meet Tashi (the amazing Zendaya who really can do anything) and are both captivated. It is quickly noticed by Tashi that Art and Patrick seem to be more than best friends.Challengers takes us back and forth through time, bouncing rapidly just like a tennis ball crossing the court. When the two men both pursue Tashi, it is very clear that Tashi is the tennis ball during the intense relationship between the two men. She mentions early on that tennis is more than just a game, and boy does this film work those themes hard.The previews left out the fact that LGBTQ+ themes are explored, but with subtlety. The sexual tension between Art and Patrick is so thick, I was left wondering where their relationship was headed. Both men wanted Tashi, but only Art succeeded in marrying her.The tennis metaphor, and the literal matches, fill the movie with excitement and tension that never gets old or tired. Be prepared to pay close attention because of the rapid fire changes between the three leads. I know Zendaya gets top billing, but I still say that she's the tennis ball; being served between Patrick and Art.Also, I have to point out that my favorite soundtrack artists lately, Trent Reznor and Atticus Finch (yes Nine Inch Nails) did the music. They are popping up a lot lately in films, and they never disappoint.This movie was more of an erotic thriller than I thought it would be, because the previews barely touched on the real film. This is a movie worth talking about with friends, so please feel free to engage me. There is a lot left open for interpretation, and a couple of plot holes that weren't filled. One big example is Patrick shows signs of bruising near a vein in his arm. That's an obvious sign of drug abuse, but it's never mentioned other than it being noticed.Highly recommended film. I'm biased because I love tennis, but I'm a sucker when a literal theme is used as metaphor as well. Go see it. And seriously, hit me up afterwards, I'd love to hear other viewpoints, especially about the Fire and Ice."," Tennis as metaphor and very well done. Captivating love triangle."
"102","Challengers","agreenfox","30 April 2024","10/10","Challengers feels like an extremely modern film. It's very playful, and dare I say, sporty in the execution of humor. Everything feels like a little game in this movie. We're not supposed to think the fact that these guys are competing for the same girl is scandalous or the actual conflict of the movie. The conflict of the movie is very much centered on the way they both approach the game of tennis and how Zendaya's character is pretty much the one in control. The boys let her do her thing as she uses intelligence and sexuality to motivate them both. The soundtrack adds to the lightheartedness of the film, and there's no actual big traumatizing moment. It's nice to have such a light, breezy film about tennis that has a great sense of humor and also a ton of depth when it comes to themes like financial security, what happens inside country clubs, and where to go when your uber driver abandons you lmao."," A riot from start to finish"
"103","Challengers","morkoff","28 April 2024","","Forget Match Point, even Paul Bettany's Wimbledon is better. If you are not a fan of Zendaya, I would never reccomend this ""movie"" to anyone. It lacks absolutely everything but occasional beautiful scenery.I remember Zendaya since Shake It Up and although she is a smart and lovely woman with indeniable star quality, her acting has never been convincing. She always positions herself perfectly for the shot, has the needed movement or expression, but it is always with more connection for the camera than with the character (even in Euphoria). I also never found her use of her voice adequate, it is usually one note. It sort of works here because Tashi is a character as flat as a pancake.The two other leads are no better and it is an already very far fetched idea that they would attract the attention of anyone, let alone of someone like the Tashi character.And if this was a movie to attract tennis fans... well it won't. None of the tree leads looks like they have ever played sport. Any sport, any kind, not professionally, just any at all. In school, in the backstreet with friends. The director is either very incapable of his job or hasn't either. They hired Brad Gilbert to consult and help. Ok, but he helps with the wrong aspects. In the end of the day a general viewer would not care if the serve technique is correct, or if the movement and speed is accurate. But he would care about the absolute lack of any engagement with the game. No passion, no desire, no will, no care. Even Ivan Lendl has visibly shown more connection to the game and he was infamous for cool attitude. Or Andre Agassi or Nick Kyrgios who have stated many times they hated tennis. These actors look and act like they are trying not to trip, not to make a wrong move and not like playing for anything (not just the tenmis aspects of the movie). And from this there is no loud enough music to make you care about their game or desires.The music is terrible allthrough, loud and without having any connection with the supposed story. The overly in your face ""metaphors"" are just tiring at this point. Filmmakers might wanna try some new and fresh approach to get the point across. And the overuse of slow motion... it just makes the movie even less.In a time where we care about sparing resources, resources for movies like this shouldn't even be be considered to be spent."," Only works for fans of Zendaya"
"104","Challengers","yttjdyvm","2 May 2024","6/10","Run time could've been a little shorter. There are a couple scenes that could have been shortened without compromising the plot or vibe of the movie.Movie had lots of cool cinematography shots. The score really elevated the whole movie, in my opinion. I liked how the storyline had a good combination of present day and past tense. Made the climax that much more exciting.I'm not normally a big sports movie person but this one, while definitely a movie about tennis, is more a movie about the characters and their love, passion and what is it that drives us at our core to be competitive.Acting was very good. Zendaya was great.Would see again."," Worth seeing in theaters"
"105","Challengers","PedroPires90","22 April 2024","","What I love about Guadagnino is that he never tries to replicate others or do something that can be very forgettable. Even if it's not always easy to see the similarities between Call Me By Your Name, Suspiria, Bones & All and Challengers, one thing is certain: they all have a very distinctive approach and are unique cinematic products.The score of this film is incredible, it's like a whole trip and it evens contributes to make us anxious like we are watching a tense thriller. It is a very sexy film even if sometimes it feels a bit trapped to the Hollywood safe sense of disruption.The trio is amazing and I was the entire time mesmerised by Zendaya, who lives the more complex and nuanced of the three characters. The tennis scenes are very cool and I love many of the artistic choices, especially the creative editing process, not only in terms of the structure but some fantastic montages."," Unique"
"106","Challengers","hibaakr","3 May 2024","8/10","The movie is about obsession and power.When the three characters meet in the hotel room the power dynamics are established, the boys are obsessed with Tashi and she uses sex to control them.While the boys are obsessed witch her, she is obsessed with tennis and all she wants is to watch a good game, her injury stops her dream so now she is only able to indulge her obsession through one of them.Art is easier to control and totally in love with her.This is just masking of Tashis own obsession with tennis, when she tells the boys that she will be with the one who wins just because she wants to watch good tennis.The movie ends with a twist, the boys revive their strong relationship and it does not matter who wins.As she said, tennis match is a relationship."," Everything in this world is about tennis except for tennis, tennis is about sex."
"107","Challengers","jsnyda","23 April 2024","","This movie absolutely FLOORED me. The direction, the script, the music, the ""acting"" (I put quotations there because it felt like real life, the acting was perfect). The way the camera moves was CONSTANTLY fresh. One stop-motion-esque scene in particular --- but PLEASE, just go experience it for yourself. It's better than anything this year and will be bound to become an all time classic. There's nothing even remotely similar to this movie. The all-time most impressive thing about this movie is how at the start of the movie there is little attachment to the characters and then it reveals more and more layers until literally you are at the edge of your seat all the way up to the finish line. Layers and layers until, yes, a true CLIMAX. I don't write reviews, but this movie just grabbed me and excited me about film again. I'm home, sitting on my bed, and my heart is still pounding strong. This makes me want to create something. This is ART. 10/10."," Back and forth, in a trance... 10/10"
"108","Challengers","ztpbrmhw","29 April 2024","6/10","First of all, this movie has an 80s-style vibe that we have seen many times before that could have well been told in a conventional 90-100 minute movie. This movie truly was not ""important"" enough to tell it over 131 minutes. Add to that there were pointless extended shots that you were begging to end. At about 100 minutes in, audience members were looking at their cellphones either to check the time or they were getting restless.Second, there were excessive timeline jumps. It is often a useful story-telling device, but here it was excessive and distracting - so much so that when they did another timeline jump there was a consensus ""groan."" Making matters worse, is that there were time jumps as long as 13 years. However, Zendaya --- bless her heart --- as much as they tried to ""age"" her and ""de-age"" her through hair and make-up, she never looked, to me, older than about 17 years old regardless of the time era.Third, while I credit Zendaya for tackling such a meaty role, and as much as I otherwise adore her, she just simply seemed to young to be so ""weathered"" and ""jaded"" and ""cynical"" and ""ruthless"" and ""calculating"" as she was. Further, I really don't remember her smiling once throughout the movie. And as I have read in other reviews, she seemed to have a resting ""scowl"" throughout the movie - ironically very much similar to the scowl she had throughout both Dune 1 and 2.And lastly, by the end of the movie, none of the three characters were likeable, and, perhaps, oddly, sadly, Zendaya was, to me, the least likeable. And from a film character study point of view, the viewer is never given a reason or backstory for this.With all these distractions in mind, I was so eager for the movie to end that I lost all investment whatsoever in who won or lost in the story's big moment."," Challengers was a challenge to sit through for 131 minutes"
"109","Challengers","olcare","8 May 2024","","I really enjoy high-quality sports movies, but this film uses tennis as a metaphor for a love triangle involving three abnormal individuals in a very accurate way.Let me just say why this film is good. Firstly, it's technically very good. I'll detail the scene I'll say is the best, but overall, the use of cameras, where they stand, and the masterpiece climax in the final scene, make the direction top-notch.The casting fits the script perfectly. Sometimes, it's the actors who determine the tension of a film, and in this film, our trio of leads creates a fantastic tension, very successfully.Thirdly, the use of sports as a tool. In normal sports films, the main focus is on the sport and the plane it creates, but Challengers goes beyond that and metaphorizes tennis very successfully. And tennis could truly be the most individual among individual sports, so it's a very apt choice. The metaphor of the tennis ball being Tashi, especially, enchanted me. The back and forth between Art and Pat, and finally Art winning because of the Grandslam, is not an easy metaphor.Fourthly, and the part I loved, the climax scene is amazing. Taking such a risk in shooting in such a different technique and jolting the audience in the theater with that scene is really well done. Putting the camera in place of the ball, drawing a bomb on the camera, shooting from different angles, all accompanied by a simple music that tells the tempo very well, is really the right move.Fifthly, the film's sexiness is very well placed. The love scenes are not exaggerated and really well placed. Maybe the red-lighted scene at the end is a bit swagger, but all the characters look very sexy. Congratulations to Zendaya, Mike Faist, and John O'Conner, good job.The point I didn't like is that the simple concept of family wasn't filled out enough, in my opinion. When Art and Tashi's child is mentioned, there should have been a flashback to that period and the importance of that in their lives should have been explained. Yes, the film is super-paced and great, but I feel it lacks something, and with a 5-6 minute scene added, the film could have been a 10/10 for me. Also, the focus on Pat's wound. Since we focused on it, we could have had 1 or 2 scenes of Pat's suffering as well.And finally, I want to address people's comments. I think the ratings are exactly what the film deserves, the positives are very dominant, but there are minimal shortcomings, so the ratings are just right. Some people have said (especially in my country), ""oh, we were very uncomfortable, it's exaggerated,"" etc. Dude, the whole point of the film is to try to explain a sick situation; all three characters have big personal problems; one worships people, the other worships sports (and of course, meaningless ambition and success), and the other behaves loosely and cowardly. Sorry, but it's silly to accept this situation as normal and make comments; excuse my bluntness, but watch the movie and try to understand it.The film is very enjoyable and flows excessively, not a second boring, watch it in the cinema.Additionally, some of the argument scenes in the film and the overall structure also resemble a tennis match, I forgot to explain (metaphor) that in my review, but I think this is also a major factor in the film's success. (For example, the argument scene between Tashi and Patrick in their rooms fits perfectly. This fight just like a tennis match.)"," The use of metaphor is spot on."
"110","Challengers","cfballalife","5 May 2024","9/10","The only reason I went to see this movie was to see if Zendaya could hang with the big dogs. To see if she can carry a film all by herself. She has the talent, she has the looks. She has it all. I think this movie is a good start to launch her career as a bonfide movie star. That being said, the movie itself was okay. Just okay. Not great, not bad but okay. I thought Zendaya was good. Her performance was something I expected, which I guess is a good thing. Didn't blow me out of the water but overall good. The actor who played Patrick, in my opinion did a great job. However everything else about this movie just fell short for me. Too much style and not enough substance."," Too much style, not enough substance"
"111","The Fall Guy","masonsaul","3 May 2024","","Whatever problems The Fall Guy has really aren't an issue when the final product is this much fun. It's a loving tribute to the never ending selflessness of stunt people wrapped inside of an endearing romantic comedy and meta action film. If David Leitch and 87 North did all the action in cinema the world would be a better place.Ryan Gosling achieves new levels of perfection by merging the reserved stunt man character of Drive with his natural Kenergy. His version of Colt is just so lovable, especially because he's completely unafraid to be open in his vulnerability which makes him more relatable whilst being really funny. His comedic timing continues to be faultless, proving he can make any joke land.Emily Blunt thankfully also gets a lot to do. Any scene she shares with Gosling is effortlessly charming and she has her own brand of bona-fide movie star charisma. Winston Duke is a great movie referencing support to Gosling, Aaron Taylor-Johnson does a hilarious McConaughey impression and Hannah Waddingham's cartoonishly over the top producer really works.David Leitch's direction plays squarely to his strengths and after the disappointment of The Gray Man, it's extra satisfying to see Gosling be given some actually good fight scenes. Stunt designer Chris O'Hara and the whole stunt team really accomplished some breathtaking feats that are only made more impressive by seeing how they shot them during the credits."," An ideal start to the 2024 summer movie season"
"112","The Fall Guy","lord_orsum","30 April 2024","8/10","I enjoyed this film. It was light-hearted fun, the action was good, the chemistry between Gosling and Blunt was believable and the humour was tongue in cheek.The plot is suitably nonsense (as fitting given its 1980s TV origins). Don't think too hard about it. If you ponder questions such as: what about the other witnesses? Can you recover from a broken back to that extent in 18 months? Would he have reported a crime that he was being framed for? When he goes through real windscreens, falls long distances onto hard surfaces, etc., how does he not break any bones? And so on.... well, it will spoil your fun.Kudos to Aaron Taylor-Johnson for playing an absolute arsehole so well. Gosling carries off the comedy better than I would have given him credit for, given his previous work that I have seen. Emily Blunt is always watchable.So grab your popcorn and enjoy the ride."," Don't think too hard about the plot. Really."
"113","The Fall Guy","Geekofriendly","5 May 2024","","Like with ""Top Gun: Maverick"", some witchcraftery was undoubtedly used to shift a thin, generic story into considerably more poignant, refreshing, even warranted territory.I loved ""The Fall Guy"" for what it is! A fun, feel-good blockbuster that knows exactly what it wants to accomplish...and does so in tremendous style that feels as peak Hollywood as a movie can get.Also, it's a much-needed and endearing homage to stunt performers and the tremendous(ly overlooked) value they bring.The movie doesn't miss a beat, it looks gorgeous (the production value is top notch), Gosling's as charming as ever, and the ending felt so deserved and satisfactory that it brought a big grin on my face.What more could I possibly want 😁"," The movie cinemaphiles needed and stuntmen deserve"
"114","The Fall Guy","eziukwuuprightness","14 March 2024","7/10","In an era where blockbusters often demand homework, with their intricate universes and complex lore, ""Barbie"" emerges as a delightful outlier. Movies today, from the sprawling epics of ""Dune"" to the interconnected sagas of the MCU, seem to require a viewer's full dedication-and maybe even a notepad to keep up. This isn't to diminish their artistry, but it's clear that the pure joy of cinema, the sort of effortless fun Hollywood once peddled so well, has become a rare find. A film that welcomes you without prerequisites, ""The Fall Guy,"" seeks to reignite that spark of unadulterated entertainment. It aims to dazzle with the sheer magnetism of its leads, thrust into a whirlwind of romance and adventure, harking back to the days when stunts were real and filmmaking was a team sport, offering a joyride that's as heartwarming as it is thrilling.Hollywood's narrative-rich turn hasn't dulled the magic of star power, a fact ""The Fall Guy"" embraces wholeheartedly, reminiscent of a time when the charm of icons like Burt Reynolds was all the spectacle one needed. Ryan Gosling proves his mettle as a jack-of-all-trades, winning hearts even in the most casual settings, his performance in this film further cementing his versatile appeal.""The Fall Guy"" also champions the unsung heroes of cinema: the stunt performers. Through breathtaking feats and daredevil escapades, it pays homage to the risk-takers who've silently shaped cinematic history, although it's not without its critiques, especially in how it sidelines some of its stellar cast in the latter half.Yet, beyond the adrenaline, there's a poignant commentary on the digital age's challenges to authenticity, making ""The Fall Guy"" a vibrant counterpoint to the prevailing trends of faceless, CGI-dominated blockbusters. It's a film that doesn't just want to entertain; it wants to remind us of the value of genuine connection, both on the screen and in the stunts that make us hold our breath. In doing so, it doesn't just invite audiences to have fun; it demands it, championing the kind of cinema that's been overshadowed by the gravitas of today's tentpoles."," A Movie That Appreciates Hollywood Oldies."
"115","The Fall Guy","kobrasec","3 May 2024","","Just back from the cinema and can't remove the smile from my face. This genre of movie has been really lacking lately. Silly, cheesy, action packed movies that are just fun.I'm a fan of the original television show and while this is it's own thing it definitely gives a nod here and there to the 80's. The casting is great, the stunts are brilliant, the plot is fairly thin but hey, it's a popcorn movie. Not everything has to be Oscar worthy.I'd really love to see more movies like this released. Very little CGI, good stunts and just fun. The homage to the stuntmen at the end of the movie was a really nice touch too. Job well done."," More of these movies please"
"116","The Fall Guy","FeastMode","2 May 2024","8/10","The Fall Guy is a movie about making a movie. Aaron Taylor-Johnson plays an action star who's stuntman is played by Ryan Gosling... who has a real stuntman doing his stunts. The Fall Guy is filled with this type of third-degree meta-ness. I found it amusing.The intro to the early screening called it a love letter to stuntmen. This is an accurate statement. Everyone who loves movies, action fans specifically, owe so much of their enjoyment to stuntmen. The movie showcases so many beautiful stunts. It truly is a celebration of that profession.This is also heavily a love story. I normally don't go for that, but this one hit me in all the right ways. I felt all of the emotions they wanted me to feel.I think most people will enjoy The Fall Guy. But the ones who will love it the most are people who are fascinated by the artistry of in-camera action, or fans of romantic comedies. Also, we need an Oscar for stunt work asap.(1 viewing, early screening EMX 5/1/2024)"," Movie within a movie, stuntman within a stuntman"
"117","The Fall Guy","chappy-69103","4 May 2024","","While watching this movie, I found myself smiling nearly the entire time. If you are looking for pure, unfettered fun (in the form of romcom action of course), then this is the movie for you. The plot was fun, the acting was solid, the situations that the characters found themselves in were hysterical, the action was on point, the cinematography was nice, and the romance was entertaining. Upon leaving the theater, I couldn't think of any complaints. Again, I was just smiling. Sure, there may be some ambiguities about the context and background of the antagonist's intentions, but I was too involved in the fun to care. 10/10 film."," Pure entertainment"
"118","The Fall Guy","giorgioglobe","14 May 2024","7/10","Well, what can I say?! It's entertaining, but surely not as much as I expected. Ryan and Emily are excellent, what really can't be said about any among the rest of the cast. There is a bit of action, but surely not as much as one expects according to the title and the fact of the movie being based on the old series of the same name. There is also some comical romance, but nothing really too convincing. The last 15 minutes plus the credits showing the ""making of"" scenes to one side of the screen, are the most enjoyable, especially as there are some (somewhat expected) cameos for movie lovers. 6/10 points."," Not as great as one expects, but quite entertaining"
"119","The Fall Guy","nina-matzat","13 March 2024","","Just got out of the Austin premier at SXSW and the whole theatre went nuts for the movie! Emily and Ryan have crazy chemistry and obviously a freaking amazing time shooting this. What a ton of fun!! Its packed with incredible stunts - none of them CGI, its funny and charming and exciting in every second. The camera work is flawless, the cinematography beautiful, the casting perfect, the costumes cool af, they have a DOG!! As a fan of the original series, I loved the movie for its celebration of stund craft and its people. Its a beautiful reminiscence to the original. Defo watching it again when it officially launches. God, I love Ryan and Emily. And thank you so much, David Leitch for making this happen. Seriously. Whatever you touch is incredibly fun to watch. Cant wait for the next one!!!!"," Everything you needed and more!"
"120","The Fall Guy","timothywalton-31924","25 April 2024","9/10","The Fall Guy acts best as a glorious ode to the art of stunt work. Perhaps never before have a film been focused so much on the unseen heroes behind many great films - the stunt doubles delivering shockingly realistic portrayals of the action. And in that respect The Fall Guys succeeds- it's action sequences are delivered flawlessly, and are breathtaking to behold. They climax to a crescendo at the ending, where a several vehicles crash, flip and explode, all in sync with action involving a helicopter in the sky with our main character. Praise should also be given to the films two charismatic leads. Emily Blunt and Ryan Gosling share palpable chemistry and are simply endearing to behold. They are affable, amiable, and funny. But ultimately my problem with this film is that it is unevenly paced, lacks enough humour, and has too thin a plot to retain an audiences full attention. The films firstly takes too long to get its plot started, resulting in a laborious introduction, a sped through mid section, and a bombastic but slightly rushed ending. The film also does not exert its full potential of comedy. The film does not make use of action comedy(as best exemplified by the Jackie Chan films) or a particularly witty script. Indeed the script is rather dull, sometimes trite, and altogether not very sharp or exciting. Then there is the films plot. I can comment not much other than that it is the recyclable convoluted B-grade plots which are common in movies. It is predictable, ludicrous, and quite inexcusable. So at the end of the day, The Fall Guys is a good comedy that acts as a wonderful tribute to the art of stunt work, bolstered by strong, effervescent performances between its two leads. But for movie watchers who do not care much for the films impressive stunts, The Fall Guys will prove to be a rather empty watch. Serviceable, but unexceptional."," Thin plot strung over some excellent stunt work"
"121","The Fall Guy","masonsaul","3 May 2024","","Whatever problems The Fall Guy has really aren't an issue when the final product is this much fun. It's a loving tribute to the never ending selflessness of stunt people wrapped inside of an endearing romantic comedy and meta action film. If David Leitch and 87 North did all the action in cinema the world would be a better place.Ryan Gosling achieves new levels of perfection by merging the reserved stunt man character of Drive with his natural Kenergy. His version of Colt is just so lovable, especially because he's completely unafraid to be open in his vulnerability which makes him more relatable whilst being really funny. His comedic timing continues to be faultless, proving he can make any joke land.Emily Blunt thankfully also gets a lot to do. Any scene she shares with Gosling is effortlessly charming and she has her own brand of bona-fide movie star charisma. Winston Duke is a great movie referencing support to Gosling, Aaron Taylor-Johnson does a hilarious McConaughey impression and Hannah Waddingham's cartoonishly over the top producer really works.David Leitch's direction plays squarely to his strengths and after the disappointment of The Gray Man, it's extra satisfying to see Gosling be given some actually good fight scenes. Stunt designer Chris O'Hara and the whole stunt team really accomplished some breathtaking feats that are only made more impressive by seeing how they shot them during the credits."," An ideal start to the 2024 summer movie season"
"122","The Fall Guy","lord_orsum","30 April 2024","7/10","I enjoyed this film. It was light-hearted fun, the action was good, the chemistry between Gosling and Blunt was believable and the humour was tongue in cheek.The plot is suitably nonsense (as fitting given its 1980s TV origins). Don't think too hard about it. If you ponder questions such as: what about the other witnesses? Can you recover from a broken back to that extent in 18 months? Would he have reported a crime that he was being framed for? When he goes through real windscreens, falls long distances onto hard surfaces, etc., how does he not break any bones? And so on.... well, it will spoil your fun.Kudos to Aaron Taylor-Johnson for playing an absolute arsehole so well. Gosling carries off the comedy better than I would have given him credit for, given his previous work that I have seen. Emily Blunt is always watchable.So grab your popcorn and enjoy the ride."," Don't think too hard about the plot. Really."
"123","The Fall Guy","Geekofriendly","5 May 2024","","Like with ""Top Gun: Maverick"", some witchcraftery was undoubtedly used to shift a thin, generic story into considerably more poignant, refreshing, even warranted territory.I loved ""The Fall Guy"" for what it is! A fun, feel-good blockbuster that knows exactly what it wants to accomplish...and does so in tremendous style that feels as peak Hollywood as a movie can get.Also, it's a much-needed and endearing homage to stunt performers and the tremendous(ly overlooked) value they bring.The movie doesn't miss a beat, it looks gorgeous (the production value is top notch), Gosling's as charming as ever, and the ending felt so deserved and satisfactory that it brought a big grin on my face.What more could I possibly want 😁"," The movie cinemaphiles needed and stuntmen deserve"
